rating.explicit	8084	1362092478	{"rating":7}	{"subject":"user:3037","object":"movie:1547234"}
rating.explicit	5974	1362092853	{"rating":8}	{"subject":"user:2143","object":"movie:1212450"}
rating.explicit	9209	1362093680	{"rating":7}	{"subject":"user:3488","object":"movie:0190590"}
rating.explicit	4845	1362093691	{"rating":9}	{"subject":"user:1730","object":"movie:0302886"}
rating.explicit	9276	1362096299	{"rating":8}	{"subject":"user:3508","object":"movie:1244754"}
rating.explicit	2029	1362097320	{"rating":8}	{"subject":"user:651","object":"movie:0265349"}
rating.explicit	8139	1362099479	{"rating":4}	{"subject":"user:3054","object":"movie:2036376"}
rating.explicit	7689	1362103577	{"rating":6}	{"subject":"user:2923","object":"movie:1606378"}
rating.explicit	7691	1362103952	{"rating":3}	{"subject":"user:2923","object":"movie:1815708"}
rating.explicit	7690	1362103987	{"rating":7}	{"subject":"user:2923","object":"movie:1667310"}
rating.explicit	7693	1362104039	{"rating":8}	{"subject":"user:2923","object":"movie:1853728"}
rating.explicit	7684	1362104314	{"rating":8}	{"subject":"user:2923","object":"movie:0460791"}
rating.explicit	5048	1362106024	{"rating":9}	{"subject":"user:1805","object":"movie:0106489"}
rating.explicit	9794	1362106238	{"rating":6}	{"subject":"user:3742","object":"movie:1013752"}
rating.explicit	8354	1362113551	{"rating":10}	{"subject":"user:3130","object":"movie:1560747"}
rating.explicit	9897	1362116023	{"rating":8}	{"subject":"user:3758","object":"movie:1855199"}
rating.explicit	711	1362117636	{"rating":8}	{"subject":"user:266","object":"movie:1584016"}
rating.explicit	3109	1362121035	{"rating":10}	{"subject":"user:1059","object":"movie:2034139"}
rating.explicit	7934	1362123395	{"rating":9}	{"subject":"user:2971","object":"movie:1742336"}
rating.explicit	7904	1362123429	{"rating":9}	{"subject":"user:2971","object":"movie:0436689"}
rating.explicit	870	1362125607	{"rating":8}	{"subject":"user:300","object":"movie:1228987"}
rating.explicit	869	1362125656	{"rating":10}	{"subject":"user:300","object":"movie:0822854"}
rating.explicit	857	1362125721	{"rating":10}	{"subject":"user:300","object":"movie:0111161"}
rating.explicit	852	1362125755	{"rating":10}	{"subject":"user:300","object":"movie:0073486"}
rating.explicit	854	1362125772	{"rating":10}	{"subject":"user:300","object":"movie:0099685"}
rating.explicit	863	1362125830	{"rating":10}	{"subject":"user:300","object":"movie:0169547"}
rating.explicit	861	1362125848	{"rating":10}	{"subject":"user:300","object":"movie:0120689"}
rating.explicit	864	1362125882	{"rating":10}	{"subject":"user:300","object":"movie:0208092"}
rating.explicit	866	1362125895	{"rating":9}	{"subject":"user:300","object":"movie:0361748"}
rating.explicit	851	1362125936	{"rating":10}	{"subject":"user:300","object":"movie:0064115"}
rating.explicit	867	1362125976	{"rating":10}	{"subject":"user:300","object":"movie:0469494"}
rating.explicit	2476	1362130691	{"rating":9}	{"subject":"user:829","object":"movie:0421715"}
rating.explicit	2481	1362132235	{"rating":7}	{"subject":"user:829","object":"movie:1049413"}
rating.explicit	2473	1362132264	{"rating":9}	{"subject":"user:829","object":"movie:0198781"}
rating.explicit	7733	1362134430	{"rating":9}	{"subject":"user:2933","object":"movie:1545759"}
rating.explicit	5898	1362135708	{"rating":6}	{"subject":"user:2109","object":"movie:1838571"}
rating.explicit	9246	1362146883	{"rating":4}	{"subject":"user:3499","object":"movie:0077450"}
rating.explicit	4892	1362150257	{"rating":4}	{"subject":"user:1746","object":"movie:0808232"}
rating.explicit	6762	1362151851	{"rating":8}	{"subject":"user:2492","object":"movie:0358082"}
rating.explicit	6761	1362151861	{"rating":5}	{"subject":"user:2492","object":"movie:0343818"}
rating.explicit	4375	1362152350	{"rating":7}	{"subject":"user:1567","object":"movie:1440129"}
rating.explicit	3209	1362153071	{"rating":10}	{"subject":"user:1094","object":"movie:0079116"}
rating.explicit	3199	1362158826	{"rating":10}	{"subject":"user:1094","object":"movie:0050986"}
rating.explicit	4626	1362161683	{"rating":7}	{"subject":"user:1653","object":"movie:0037549"}
rating.explicit	7430	1362164133	{"rating":8}	{"subject":"user:2803","object":"movie:0800369"}
rating.explicit	4288	1362165897	{"rating":10}	{"subject":"user:1536","object":"movie:1071875"}
rating.explicit	4286	1362165918	{"rating":10}	{"subject":"user:1536","object":"movie:0259324"}
rating.explicit	4890	1362166910	{"rating":6}	{"subject":"user:1746","object":"movie:0356634"}
rating.explicit	1270	1362169040	{"rating":8}	{"subject":"user:457","object":"movie:1560747"}
rating.explicit	1271	1362169097	{"rating":8}	{"subject":"user:457","object":"movie:1707386"}
rating.explicit	1263	1362169156	{"rating":7}	{"subject":"user:457","object":"movie:0407887"}
rating.explicit	1265	1362169222	{"rating":10}	{"subject":"user:457","object":"movie:1033575"}
rating.explicit	1264	1362169252	{"rating":7}	{"subject":"user:457","object":"movie:0458352"}
rating.explicit	1259	1362169357	{"rating":8}	{"subject":"user:457","object":"movie:0110912"}
rating.explicit	1258	1362169385	{"rating":10}	{"subject":"user:457","object":"movie:0108052"}
rating.explicit	1260	1362169424	{"rating":8}	{"subject":"user:457","object":"movie:0137523"}
rating.explicit	16	1362173331	{"rating":6}	{"subject":"user:7","object":"movie:1235522"}
rating.explicit	1267	1362175203	{"rating":8}	{"subject":"user:457","object":"movie:1375666"}
rating.explicit	7157	1362175437	{"rating":3}	{"subject":"user:2678","object":"movie:0401729"}
rating.explicit	7162	1362176345	{"rating":6}	{"subject":"user:2678","object":"movie:1601913"}
rating.explicit	4504	1362179610	{"rating":6}	{"subject":"user:1615","object":"movie:1074638"}
rating.explicit	6481	1362181879	{"rating":8}	{"subject":"user:2362","object":"movie:0824747"}
rating.explicit	2960	1362182647	{"rating":8}	{"subject":"user:1020","object":"movie:1306980"}
rating.explicit	2942	1362182677	{"rating":8}	{"subject":"user:1020","object":"movie:0343660"}
rating.explicit	2949	1362182697	{"rating":7}	{"subject":"user:1020","object":"movie:0837562"}
rating.explicit	2957	1362182714	{"rating":6}	{"subject":"user:1020","object":"movie:1231587"}
rating.explicit	4854	1362183773	{"rating":7}	{"subject":"user:1730","object":"movie:1772341"}
rating.explicit	4372	1362185423	{"rating":6}	{"subject":"user:1567","object":"movie:0970179"}
rating.explicit	4635	1362190517	{"rating":8}	{"subject":"user:1653","object":"movie:1692486"}
rating.explicit	5897	1362191377	{"rating":4}	{"subject":"user:2109","object":"movie:1756799"}
rating.explicit	6998	1362194308	{"rating":5}	{"subject":"user:2605","object":"movie:0790724"}
rating.explicit	2441	1362198270	{"rating":8}	{"subject":"user:812","object":"movie:1151359"}
rating.explicit	2434	1362198289	{"rating":10}	{"subject":"user:812","object":"movie:0111161"}
rating.explicit	2435	1362198312	{"rating":10}	{"subject":"user:812","object":"movie:0120689"}
rating.explicit	695	1362198354	{"rating":8}	{"subject":"user:266","object":"movie:0101798"}
rating.explicit	2432	1362198412	{"rating":8}	{"subject":"user:812","object":"movie:0107688"}
rating.explicit	2439	1362198471	{"rating":10}	{"subject":"user:812","object":"movie:0468569"}
rating.explicit	2443	1362198491	{"rating":10}	{"subject":"user:812","object":"movie:1375666"}
rating.explicit	2429	1362198505	{"rating":10}	{"subject":"user:812","object":"movie:0076759"}
rating.explicit	2436	1362198546	{"rating":10}	{"subject":"user:812","object":"movie:0120815"}
rating.explicit	2442	1362198640	{"rating":8}	{"subject":"user:812","object":"movie:1345836"}
rating.explicit	2431	1362198656	{"rating":9}	{"subject":"user:812","object":"movie:0088763"}
rating.explicit	2438	1362198678	{"rating":9}	{"subject":"user:812","object":"movie:0435761"}
rating.explicit	2440	1362198691	{"rating":9}	{"subject":"user:812","object":"movie:0910970"}
rating.explicit	2430	1362198741	{"rating":10}	{"subject":"user:812","object":"movie:0080684"}
rating.explicit	103	1362199094	{"rating":3}	{"subject":"user:32","object":"movie:1945062"}
rating.explicit	8131	1362200030	{"rating":6}	{"subject":"user:3054","object":"movie:0857190"}
rating.explicit	5171	1362202723	{"rating":5}	{"subject":"user:1839","object":"movie:1212450"}
rating.explicit	728	1362205477	{"rating":10}	{"subject":"user:267","object":"movie:2245544"}
rating.explicit	720	1362205561	{"rating":5}	{"subject":"user:267","object":"movie:1234719"}
rating.explicit	8027	1362207821	{"rating":7}	{"subject":"user:3007","object":"movie:1713476"}
rating.explicit	9805	1362215321	{"rating":5}	{"subject":"user:3742","object":"movie:1990216"}
rating.explicit	8822	1362217609	{"rating":6}	{"subject":"user:3342","object":"movie:0036261"}
rating.explicit	2266	1362217837	{"rating":5}	{"subject":"user:754","object":"movie:0095765"}
rating.explicit	2576	1362223488	{"rating":4}	{"subject":"user:861","object":"movie:1142988"}
rating.explicit	2568	1362223508	{"rating":4}	{"subject":"user:861","object":"movie:0280380"}
rating.explicit	2582	1362223533	{"rating":6}	{"subject":"user:861","object":"movie:1833843"}
rating.explicit	7936	1362224405	{"rating":10}	{"subject":"user:2971","object":"movie:2483516"}
rating.explicit	5804	1362225275	{"rating":10}	{"subject":"user:2093","object":"movie:0053125"}
rating.explicit	4608	1362230772	{"rating":7}	{"subject":"user:1649","object":"movie:2390253"}
rating.explicit	426	1362234081	{"rating":9}	{"subject":"user:174","object":"movie:0452623"}
rating.explicit	814	1362236735	{"rating":5}	{"subject":"user:293","object":"movie:1333125"}
rating.explicit	821	1362236762	{"rating":7}	{"subject":"user:293","object":"movie:1613750"}
rating.explicit	4482	1362237510	{"rating":6}	{"subject":"user:1612","object":"movie:0277371"}
rating.explicit	9271	1362240508	{"rating":7}	{"subject":"user:3508","object":"movie:0488604"}
rating.explicit	3210	1362241486	{"rating":10}	{"subject":"user:1094","object":"movie:0083658"}
rating.explicit	829	1362245225	{"rating":7}	{"subject":"user:293","object":"movie:2129928"}
rating.explicit	4896	1362247462	{"rating":6}	{"subject":"user:1746","object":"movie:1615147"}
rating.explicit	5468	1362248699	{"rating":7}	{"subject":"user:1974","object":"movie:1781769"}
rating.explicit	7735	1362250938	{"rating":9}	{"subject":"user:2933","object":"movie:1591479"}
rating.explicit	4499	1362252106	{"rating":7}	{"subject":"user:1615","object":"movie:0114369"}
rating.explicit	3835	1362254019	{"rating":9}	{"subject":"user:1340","object":"movie:2014338"}
rating.explicit	622	1362254257	{"rating":8}	{"subject":"user:251","object":"movie:0376541"}
rating.explicit	619	1362254307	{"rating":8}	{"subject":"user:251","object":"movie:0304415"}
rating.explicit	607	1362254381	{"rating":8}	{"subject":"user:251","object":"movie:0107798"}
rating.explicit	8318	1362255365	{"rating":7}	{"subject":"user:3124","object":"movie:1680136"}
rating.explicit	6479	1362255471	{"rating":6}	{"subject":"user:2362","object":"movie:0765432"}
rating.explicit	815	1362257020	{"rating":6}	{"subject":"user:293","object":"movie:1428538"}
rating.explicit	8946	1362259256	{"rating":7}	{"subject":"user:3390","object":"movie:1907668"}
rating.explicit	102	1362259788	{"rating":4}	{"subject":"user:32","object":"movie:1816597"}
rating.explicit	14	1362260669	{"rating":8}	{"subject":"user:7","object":"movie:0403508"}
rating.explicit	427	1362263087	{"rating":9}	{"subject":"user:174","object":"movie:0467406"}
rating.explicit	7724	1362263111	{"rating":9}	{"subject":"user:2933","object":"movie:0381061"}
rating.explicit	7734	1362263240	{"rating":10}	{"subject":"user:2933","object":"movie:1568346"}
rating.explicit	5174	1362263393	{"rating":5}	{"subject":"user:1839","object":"movie:2106537"}
rating.explicit	7728	1362263401	{"rating":10}	{"subject":"user:2933","object":"movie:1132620"}
rating.explicit	7729	1362263436	{"rating":9}	{"subject":"user:2933","object":"movie:1216487"}
rating.explicit	7732	1362263461	{"rating":9}	{"subject":"user:2933","object":"movie:1343097"}
rating.explicit	7731	1362263502	{"rating":9}	{"subject":"user:2933","object":"movie:1289406"}
rating.explicit	2269	1362263833	{"rating":7}	{"subject":"user:754","object":"movie:0337960"}
rating.explicit	4889	1362264663	{"rating":8}	{"subject":"user:1746","object":"movie:0112579"}
rating.explicit	608	1362265455	{"rating":9}	{"subject":"user:251","object":"movie:0110413"}
rating.explicit	636	1362265482	{"rating":8}	{"subject":"user:251","object":"movie:1302011"}
rating.explicit	627	1362265518	{"rating":9}	{"subject":"user:251","object":"movie:0468569"}
rating.explicit	1407	1362265666	{"rating":9}	{"subject":"user:479","object":"movie:0073631"}
rating.explicit	2035	1362265704	{"rating":8}	{"subject":"user:651","object":"movie:1683526"}
rating.explicit	1416	1362265765	{"rating":8}	{"subject":"user:479","object":"movie:0111257"}
rating.explicit	1419	1362265875	{"rating":8}	{"subject":"user:479","object":"movie:0116908"}
rating.explicit	1420	1362265896	{"rating":7}	{"subject":"user:479","object":"movie:0119731"}
rating.explicit	1415	1362265916	{"rating":8}	{"subject":"user:479","object":"movie:0107969"}
rating.explicit	1434	1362265942	{"rating":8}	{"subject":"user:479","object":"movie:0430105"}
rating.explicit	1418	1362266067	{"rating":7}	{"subject":"user:479","object":"movie:0116213"}
rating.explicit	1426	1362266085	{"rating":6}	{"subject":"user:479","object":"movie:0309377"}
rating.explicit	1423	1362266585	{"rating":8}	{"subject":"user:479","object":"movie:0120630"}
rating.explicit	1428	1362266606	{"rating":7}	{"subject":"user:479","object":"movie:0327084"}
rating.explicit	1435	1362266672	{"rating":9}	{"subject":"user:479","object":"movie:0432283"}
rating.explicit	1427	1362266725	{"rating":8}	{"subject":"user:479","object":"movie:0312004"}
rating.explicit	1432	1362266743	{"rating":8}	{"subject":"user:479","object":"movie:0400717"}
rating.explicit	1437	1362266798	{"rating":7}	{"subject":"user:479","object":"movie:0479952"}
rating.explicit	1436	1362266810	{"rating":8}	{"subject":"user:479","object":"movie:0441773"}
rating.explicit	1425	1362266860	{"rating":8}	{"subject":"user:479","object":"movie:0307453"}
rating.explicit	1410	1362266923	{"rating":9}	{"subject":"user:479","object":"movie:0095953"}
rating.explicit	1440	1362266969	{"rating":4}	{"subject":"user:479","object":"movie:1259571"}
rating.explicit	1412	1362266995	{"rating":8}	{"subject":"user:479","object":"movie:0099487"}
rating.explicit	1417	1362267092	{"rating":8}	{"subject":"user:479","object":"movie:0111503"}
rating.explicit	1424	1362267224	{"rating":8}	{"subject":"user:479","object":"movie:0183790"}
rating.explicit	1408	1362267237	{"rating":8}	{"subject":"user:479","object":"movie:0092099"}
rating.explicit	9994	1362268194	{"rating":5}	{"subject":"user:3792","object":"movie:1440728"}
rating.explicit	2265	1362269018	{"rating":3}	{"subject":"user:754","object":"movie:0088930"}
rating.explicit	2050	1362269317	{"rating":8}	{"subject":"user:662","object":"movie:0154420"}
rating.explicit	2293	1362269588	{"rating":6}	{"subject":"user:764","object":"movie:0107362"}
rating.explicit	2304	1362269631	{"rating":4}	{"subject":"user:764","object":"movie:0357507"}
rating.explicit	2305	1362269775	{"rating":7}	{"subject":"user:764","object":"movie:0378194"}
rating.explicit	2296	1362269902	{"rating":6}	{"subject":"user:764","object":"movie:0120667"}
rating.explicit	2303	1362270072	{"rating":7}	{"subject":"user:764","object":"movie:0316654"}
rating.explicit	2307	1362270146	{"rating":6}	{"subject":"user:764","object":"movie:0448157"}
rating.explicit	8824	1362271642	{"rating":9}	{"subject":"user:3342","object":"movie:0103064"}
rating.explicit	2309	1362271874	{"rating":7}	{"subject":"user:764","object":"movie:1024648"}
rating.explicit	9147	1362273336	{"rating":8}	{"subject":"user:3462","object":"movie:1673434"}
rating.explicit	2301	1362274128	{"rating":5}	{"subject":"user:764","object":"movie:0259324"}
rating.explicit	2057	1362275207	{"rating":9}	{"subject":"user:662","object":"movie:2323264"}
rating.explicit	2308	1362275374	{"rating":5}	{"subject":"user:764","object":"movie:0804516"}
rating.explicit	4888	1362275379	{"rating":7}	{"subject":"user:1746","object":"movie:0095050"}
rating.explicit	6525	1362275531	{"rating":6}	{"subject":"user:2376","object":"movie:0266452"}
rating.explicit	2055	1362275839	{"rating":5}	{"subject":"user:662","object":"movie:2155343"}
rating.explicit	816	1362276394	{"rating":6}	{"subject":"user:293","object":"movie:1433822"}
rating.explicit	9858	1362276644	{"rating":6}	{"subject":"user:3758","object":"movie:0425123"}
rating.explicit	9881	1362276682	{"rating":8}	{"subject":"user:3758","object":"movie:1136608"}
rating.explicit	722	1362276692	{"rating":6}	{"subject":"user:267","object":"movie:1823059"}
rating.explicit	9866	1362276718	{"rating":6}	{"subject":"user:3758","object":"movie:0808151"}
rating.explicit	723	1362276740	{"rating":3}	{"subject":"user:267","object":"movie:2036376"}
rating.explicit	9876	1362276741	{"rating":5}	{"subject":"user:3758","object":"movie:1019452"}
rating.explicit	9844	1362276766	{"rating":6}	{"subject":"user:3758","object":"movie:0094291"}
rating.explicit	725	1362276827	{"rating":6}	{"subject":"user:267","object":"movie:2085957"}
rating.explicit	9867	1362276849	{"rating":6}	{"subject":"user:3758","object":"movie:0810784"}
rating.explicit	726	1362276859	{"rating":6}	{"subject":"user:267","object":"movie:2150369"}
rating.explicit	9859	1362276870	{"rating":7}	{"subject":"user:3758","object":"movie:0448011"}
rating.explicit	9868	1362276894	{"rating":8}	{"subject":"user:3758","object":"movie:0814335"}
rating.explicit	9849	1362276932	{"rating":8}	{"subject":"user:3758","object":"movie:0119173"}
rating.explicit	719	1362276936	{"rating":7}	{"subject":"user:267","object":"movie:0999913"}
rating.explicit	9883	1362276958	{"rating":6}	{"subject":"user:3758","object":"movie:1172233"}
rating.explicit	727	1362276962	{"rating":9}	{"subject":"user:267","object":"movie:2229842"}
rating.explicit	9852	1362276992	{"rating":6}	{"subject":"user:3758","object":"movie:0339291"}
rating.explicit	9845	1362277024	{"rating":8}	{"subject":"user:3758","object":"movie:0094608"}
rating.explicit	9853	1362277047	{"rating":8}	{"subject":"user:3758","object":"movie:0371746"}
rating.explicit	9855	1362277071	{"rating":6}	{"subject":"user:3758","object":"movie:0380510"}
rating.explicit	9841	1362277101	{"rating":8}	{"subject":"user:3758","object":"movie:0061722"}
rating.explicit	9832	1362277140	{"rating":8}	{"subject":"user:3758","object":"movie:0019729"}
rating.explicit	718	1362277145	{"rating":7}	{"subject":"user:267","object":"movie:0486946"}
rating.explicit	9875	1362277193	{"rating":6}	{"subject":"user:3758","object":"movie:1016075"}
rating.explicit	724	1362277214	{"rating":6}	{"subject":"user:267","object":"movie:2070597"}
rating.explicit	9860	1362277247	{"rating":8}	{"subject":"user:3758","object":"movie:0452694"}
rating.explicit	5976	1362279280	{"rating":5}	{"subject":"user:2143","object":"movie:1457765"}
rating.explicit	3219	1362279649	{"rating":10}	{"subject":"user:1094","object":"movie:1049413"}
rating.explicit	641	1362281357	{"rating":6}	{"subject":"user:251","object":"movie:2023587"}
rating.explicit	9854	1362282139	{"rating":5}	{"subject":"user:3758","object":"movie:0375912"}
rating.explicit	3554	1362284819	{"rating":6}	{"subject":"user:1231","object":"movie:0095904"}
rating.explicit	714	1362285976	{"rating":6}	{"subject":"user:266","object":"movie:1687901"}
rating.explicit	762	1362286980	{"rating":7}	{"subject":"user:273","object":"movie:1351685"}
rating.explicit	1502	1362287054	{"rating":5}	{"subject":"user:495","object":"movie:1907668"}
rating.explicit	1910	1362289854	{"rating":8}	{"subject":"user:614","object":"movie:0398165"}
rating.explicit	5892	1362291742	{"rating":6}	{"subject":"user:2109","object":"movie:1564367"}
rating.explicit	3552	1362293805	{"rating":8}	{"subject":"user:1231","object":"movie:0092074"}
rating.explicit	6873	1362300428	{"rating":6}	{"subject":"user:2541","object":"movie:1297919"}
rating.explicit	202	1362301014	{"rating":3}	{"subject":"user:75","object":"movie:2244901"}
rating.explicit	7902	1362304243	{"rating":5}	{"subject":"user:2971","object":"movie:0390384"}
rating.explicit	3174	1362306838	{"rating":5}	{"subject":"user:1087","object":"movie:0096754"}
rating.explicit	756	1362314743	{"rating":7}	{"subject":"user:273","object":"movie:0405422"}
rating.explicit	6991	1362315574	{"rating":7}	{"subject":"user:2605","object":"movie:0063599"}
rating.explicit	5458	1362316151	{"rating":8}	{"subject":"user:1974","object":"movie:0470732"}
rating.explicit	8823	1362316847	{"rating":8}	{"subject":"user:3342","object":"movie:0076257"}
rating.explicit	4702	1362317024	{"rating":9}	{"subject":"user:1674","object":"movie:0105695"}
rating.explicit	4704	1362318339	{"rating":7}	{"subject":"user:1674","object":"movie:0138097"}
rating.explicit	4891	1362321495	{"rating":6}	{"subject":"user:1746","object":"movie:0452637"}
rating.explicit	2571	1362321646	{"rating":8}	{"subject":"user:861","object":"movie:0452637"}
rating.explicit	4710	1362322373	{"rating":9}	{"subject":"user:1674","object":"movie:0363163"}
rating.explicit	6566	1362323035	{"rating":5}	{"subject":"user:2396","object":"movie:1606378"}
rating.explicit	6561	1362323303	{"rating":8}	{"subject":"user:2396","object":"movie:1024648"}
rating.explicit	6565	1362323394	{"rating":10}	{"subject":"user:2396","object":"movie:1375666"}
rating.explicit	6571	1362323676	{"rating":7}	{"subject":"user:2396","object":"movie:1981677"}
rating.explicit	6567	1362323701	{"rating":8}	{"subject":"user:2396","object":"movie:1637725"}
rating.explicit	6564	1362323733	{"rating":8}	{"subject":"user:2396","object":"movie:1323594"}
rating.explicit	6563	1362323751	{"rating":9}	{"subject":"user:2396","object":"movie:1119646"}
rating.explicit	4033	1362324550	{"rating":6}	{"subject":"user:1424","object":"movie:1763303"}
rating.explicit	6560	1362324814	{"rating":8}	{"subject":"user:2396","object":"movie:0948470"}
rating.explicit	6170	1362327686	{"rating":9}	{"subject":"user:2231","object":"movie:0036775"}
rating.explicit	3205	1362327842	{"rating":10}	{"subject":"user:1094","object":"movie:0058777"}
rating.explicit	9974	1362328708	{"rating":10}	{"subject":"user:3791","object":"movie:0338751"}
rating.explicit	9146	1362329940	{"rating":5}	{"subject":"user:3462","object":"movie:1657507"}
rating.explicit	1268	1362331242	{"rating":7}	{"subject":"user:457","object":"movie:1478338"}
rating.explicit	4229	1362333841	{"rating":6}	{"subject":"user:1510","object":"movie:1702439"}
rating.explicit	4230	1362334287	{"rating":7}	{"subject":"user:1510","object":"movie:1907668"}
rating.explicit	4222	1362334317	{"rating":8}	{"subject":"user:1510","object":"movie:0443272"}
rating.explicit	4223	1362334356	{"rating":7}	{"subject":"user:1510","object":"movie:0848228"}
rating.explicit	4227	1362334411	{"rating":2}	{"subject":"user:1510","object":"movie:1606378"}
rating.explicit	4224	1362334454	{"rating":5}	{"subject":"user:1510","object":"movie:1074638"}
rating.explicit	4226	1362334493	{"rating":6}	{"subject":"user:1510","object":"movie:1235522"}
rating.explicit	1659	1362336168	{"rating":7}	{"subject":"user:559","object":"movie:0903624"}
rating.explicit	7445	1362339020	{"rating":8}	{"subject":"user:2806","object":"movie:0401729"}
rating.explicit	2036	1362340584	{"rating":6}	{"subject":"user:651","object":"movie:1691920"}
rating.explicit	21	1362340759	{"rating":10}	{"subject":"user:7","object":"movie:2220642"}
rating.explicit	17	1362340777	{"rating":10}	{"subject":"user:7","object":"movie:1477715"}
rating.explicit	9065	1362341207	{"rating":5}	{"subject":"user:3438","object":"movie:0068282"}
rating.explicit	5459	1362341830	{"rating":9}	{"subject":"user:1974","object":"movie:0478087"}
rating.explicit	2574	1362342319	{"rating":3}	{"subject":"user:861","object":"movie:0763831"}
rating.explicit	7446	1362342384	{"rating":2}	{"subject":"user:2806","object":"movie:0810913"}
rating.explicit	2569	1362342578	{"rating":6}	{"subject":"user:861","object":"movie:0410297"}
rating.explicit	2581	1362342607	{"rating":6}	{"subject":"user:861","object":"movie:1596365"}
rating.explicit	6988	1362343794	{"rating":8}	{"subject":"user:2605","object":"movie:0023876"}
rating.explicit	9214	1362344377	{"rating":8}	{"subject":"user:3488","object":"movie:1682180"}
rating.explicit	5058	1362344762	{"rating":9}	{"subject":"user:1805","object":"movie:0446029"}
rating.explicit	9991	1362345832	{"rating":5}	{"subject":"user:3792","object":"movie:0361089"}
rating.explicit	5064	1362346364	{"rating":9}	{"subject":"user:1805","object":"movie:1605783"}
rating.explicit	4852	1362347131	{"rating":4}	{"subject":"user:1730","object":"movie:1712170"}
rating.explicit	2398	1362347299	{"rating":6}	{"subject":"user:794","object":"movie:1606378"}
rating.explicit	6244	1362347720	{"rating":9}	{"subject":"user:2255","object":"movie:2125608"}
rating.explicit	6243	1362347758	{"rating":8}	{"subject":"user:2255","object":"movie:1772341"}
rating.explicit	3385	1362347927	{"rating":10}	{"subject":"user:1159","object":"movie:0468569"}
rating.explicit	3392	1362347943	{"rating":8}	{"subject":"user:1159","object":"movie:1345836"}
rating.explicit	5811	1362348367	{"rating":6}	{"subject":"user:2093","object":"movie:0875034"}
rating.explicit	5063	1362348582	{"rating":8}	{"subject":"user:1805","object":"movie:1596343"}
rating.explicit	5044	1362348895	{"rating":8}	{"subject":"user:1805","object":"movie:0099348"}
rating.explicit	5049	1362349224	{"rating":6}	{"subject":"user:1805","object":"movie:0116996"}
rating.explicit	8939	1362349708	{"rating":6}	{"subject":"user:3390","object":"movie:1366365"}
rating.explicit	9185	1362351096	{"rating":7}	{"subject":"user:3480","object":"movie:1235522"}
rating.explicit	1354	1362351357	{"rating":9}	{"subject":"user:463","object":"movie:1602620"}
rating.explicit	430	1362352291	{"rating":10}	{"subject":"user:174","object":"movie:1529572"}
